CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value,lat,lng
1,46,1,37,43.2333,13.6333
1,46,4,56,41.2016,-73.7281
2,15,21,53,43.2281,-86.2562
1,22,10,51,37.9985,-122.1161
1,22,10,51,33.5209,-82.0985
1,19,0,29,23.6528,-100.6444
1,27,0,31,20.8833,95.8833
1,38,0,46,36.8,34.6333
1,32,3,76,47.7667,10.6167
1,26,3,46,51.1333,9.55
1,34,1,64,48.2625,10.9844
0,23,0,19,-16.85,36.9833
0,23,0,19,-16.8496,38.26
2,7,7,71,-29.6889,-51.4608
2,7,7,71,4.5671,-75.7504
0,28,0,31,-35.117,139.267
1,16,3,39,-2.6728,-79.615
1,20,1,59,-24.9833,25.35
0,25,0,160,21.3,70.25
2,142,1,119,30.74,76.65
2,142,1,119,22.7,87.68
2,15,20,66,40.6209,-74.4386
2,19,18,60,40.6983,-73.5086
2,18,15,56,47.5661,-122.232
0,28,1,27,49.1833,11.1833
0,24,1,48,-42.8806,147.325
0,24,1,48,41.514,-87.2729
0,24,1,48,44.4967,-88.1602
2,42,10,82,40.8124,-73.0447
0,25,0,26,-17.5238,146.0311
2,8,0,69,6.25,21.2
1,23,4,68,34.1018,-81.1956
1,30,3,38,51.2,4.7167
1,21,5,41,35.1204,-120.6197
1,34,0,8,58.8833,40.25
1,31,1,32,47.9075,7.2103
0,30,1,28,48.3647,8.805
0,27,3,41,50.8517,-0.9842
1,45,3,52,52.08,0.44
1,45,3,52,42.7838,-71.0871
1,41,5,59,38.9699,-77.3867
2,18,11,68,35.741,-81.3223
0,20,1,34,-34.7167,-55.9583
1,27,0,37,58.3167,57.8167
1,2,2,32,-17.3833,-66.1667
1,38,0,10,45.2511,25.6353
1,45,2,62,43.1333,12.2833
1,37,3,86,47.189,19.3126
2,36,4,33,41.4041,-81.5053
1,38,1,50,47.4828,-94.8797
1,38,0,24,46.8333,33.4167
0,28,0,155,23.25,69.67
3,9,0,72,-0.281,20.876
0,15,0,15,-7.0739,-40.3758
1,30,2,25,42.2642,-8.7819
1,31,1,20,43.3181,1.9539
0,26,0,8,-37.8333,147.6167
1,43,2,56,49.8914,10.8869
1,20,6,38,55.934,-3.471
1,65,2,55,40.9167,14.4167
1,20,4,87,10.4,-71.4333
1,28,6,33,32.6849,-115.4944
1,32,0,33,15.4989,73.8278
1,34,2,48,51.8833,17.7833
1,33,4,16,53.691,-1.312
2,18,4,184,14.7739,-17.0603
1,41,0,45,45.0742,25.4342
3,80,5,113,33.2075,35.5697
0,15,3,53,12.6742,101.2789
1,30,5,56,36.5988,-119.4471
1,35,2,47,50.8014,7.2044
1,16,0,57,19.85,74
1,38,2,65,44.6633,20.9289
1,15,11,62,53.5333,-2.2833
1,36,0,22,54.25,20.8
2,38,9,61,40.7495,-73.4856
4,27,6,126,26.4959,90.703
1,28,0,44,55.9056,94.8997
1,39,7,54,41.1918,-73.1954
1,39,7,54,39.3036,-80.2478
0,21,8,24,-27.0667,152.967
1,14,1,30,3.4206,-76.5222
2,36,4,41,37.3445,-85.3511
1,43,0,36,43.21,2.35
1,35,1,43,53.462,-1.466
1,22,0,33,-2.6378,31.7669
1,19,0,57,15.8125,-90.3217
1,31,0,43,22.1456,-80.4364
0,27,0,7,-38.6625,178.0178
0,27,0,7,-37.49,144.5889
1,24,0,58,-21.2608,-50.6428
1,45,2,60,43.35,46.1
3,29,10,137,24.71,121.1369
1,50,1,38,38.7484,-77.0821
1,40,0,123,37.35,59.6
2,21,6,53,45.0028,-123.0243
1,17,10,60,27.1959,-80.2444
1,14,8,63,10.6,122.0833
1,48,3,58,41.0833,14.25
1,41,1,66,50.1667,12.1333
1,1,0,33,-12.7406,-60.1458
1,36,4,54,50.8975,10.5558
2,32,7,66,38.9047,-77.0163
2,32,7,66,54.9,-1.52
2,32,7,66,39.7469,-75.0724
2,32,7,66,37.1303,-113.4878
2,32,7,66,40.7877,-74.7918
2,32,7,66,40.705,-89.434
2,32,7,66,39.7494,-77.5579
2,32,7,66,38.5515,-91.0154
2,32,7,66,40.1741,-80.2465
2,32,7,66,38.6586,-87.1591
2,32,7,66,35.5586,-77.0545
2,32,7,66,40.9884,-74.0636
1,21,13,57,55.6586,37.9869
1,35,1,33,49.0631,33.4039
0,25,0,55,12.5317,78.2174
3,20,8,76,14.0833,-91.05
1,4,4,74,-16.5,-68.15
1,4,4,74,24.1422,-110.3108
1,4,4,74,14.3169,-87.6831
1,4,4,74,-34.7617,-56.2233
1,4,4,74,15.4431,120.7289
1,4,4,74,8.2801,125.8092
1,4,4,74,-30.75,-59.65
1,4,4,74,10.8911,124.9572
1,4,4,74,17.6739,120.6847
1,4,4,74,-33.4667,-67.55
1,24,4,45,50.8167,6.3497
2,29,12,57,41.6695,-87.9838
0,36,0,31,52.85,19.1667
1,32,1,19,43.095,-0.0453
2,19,13,52,48.9502,-122.4545
1,21,5,48,51.61,-3.65
2,9,7,57,45.2667,-72.15
1,4,1,40,-3.1,-60.0167
1,43,2,35,43.0491,-74.3465
1,42,6,32,34.4361,-119.8594
1,30,4,53,38.2992,-77.4872
1,30,4,53,30.266,-98.8751
0,30,1,26,50.2556,8.6397
0,25,2,29,51.1,6.8167
1,35,4,48,39.161,-75.5202
1,35,4,48,51.1295,1.3089
1,35,4,48,40.0019,-76.8698
1,35,4,48,40.8859,-74.5597
1,35,4,48,43.1887,-70.8845
1,35,4,48,40.5304,-81.4806
1,30,9,43,40.7704,-72.9817
3,21,18,90,42.4657,-82.9461
0,37,0,42,43.4017,-3.8194
1,21,8,27,51.73,0.48
1,21,8,27,42.6,-71.3631
1,37,1,75,48.3,25.9333
1,25,2,46,45.6958,-0.3292
2,66,1,171,21.78,87.75
3,11,14,166,19.7756,-99.2056
1,4,2,18,-2.8974,-79.0045
1,4,2,18,40.0667,-2.15
1,4,2,18,13.9167,121.05
0,32,1,28,52.5,6.25
1,23,1,33,27.48,95
1,24,3,54,37.7611,-100.0182
0,22,0,51,7.8578,80.6525
1,41,1,16,34.4833,136.7167
1,7,3,52,-19.6189,-43.2269
1,24,8,38,45.5273,-122.936
0,20,0,24,-26.6333,-57.1667
0,20,0,24,14.4167,-91.1833
1,34,1,73,-0.035,-51.175
1,34,1,73,0.2583,6.7417
1,34,1,73,-12.9828,-44.0508
0,18,1,35,-6.6878,-36.6578
1,39,3,42,41.3865,-81.7637
1,43,1,99,-7.6406,112.9065
1,40,1,50,37.5667,14.9
2,79,1,69,30.15,78.78
2,1,2,53,-4.5696,-44.67
1,12,4,45,44.3748,-100.3205
1,22,5,62,33.0502,-96.7486
1,22,5,62,41.6757,-88.5293
1,61,2,49,40.75,14.5
1,20,0,70,4.9433,-1.704
1,31,1,29,58.3833,13.4333
1,33,0,28,51.6333,103.75
1,31,1,45,51.2981,37.835
1,31,3,36,55.6761,12.5683
1,46,0,86,37.8167,13.3
3,2,2,83,-25.4167,-56.45
2,36,9,75,40.2618,-81.848
2,23,14,64,40.6564,-74.3036
4,159,1,166,26.0024,78.8766
0,22,0,43,-5.2,-80.6333
2,10,8,111,10.4667,-74.6167
0,37,0,500,26.9194,71.9208
1,33,5,37,42.9821,-82.4388
1,39,1,52,37.7333,15.2
1,21,6,46,43.168,-77.6162
1,21,6,46,44.0154,-92.478
1,21,6,46,51.375,0.5
1,21,6,46,43.299,-70.9787
1,21,6,46,42.6866,-83.1198
1,27,0,56,7.5575,99.6103
1,27,1,33,47.8667,12.6333
1,24,5,30,44.7546,-85.6038
0,27,0,48,8.5667,81.2333
0,30,1,26,51.32,-2.208
0,16,0,19,-9.25,33.65
0,43,0,22,59.2,17.8167
1,10,1,33,-18.5928,-48.705
0,20,0,43,15.38,100.025
1,46,3,50,50.267,-119.272
1,46,3,50,41.8364,-72.4606
1,46,3,50,49.09,1.49
1,46,3,50,41.1973,-74.4857
1,46,3,50,34.1479,-99.3
1,24,12,66,55.55,37.7167
1,4,1,27,-0.989,-77.8159
1,4,1,27,4.6547,-74.39
1,43,0,48,42.0103,20.9714
0,18,0,14,-24.5089,-50.4139
1,26,2,38,47.2225,2.0694
1,33,3,32,45.6167,9.3667
1,24,3,38,50.8811,3.4001
1,16,10,50,43.6314,-88.7381
1,45,0,181,22.9414,81.0797
1,56,1,19,35.9692,-83.9496
1,38,1,44,50.8333,3.2667
1,34,2,51,48.4686,-2.5178
0,25,1,23,-34.7167,-56.2167
1,77,0,30,41.4672,12.9036
1,70,0,38,44.0764,9.9111
1,56,0,97,45.7667,9
2,25,7,153,15.2167,120.5833
1,39,0,33,38.2692,39.7617
0,17,0,12,0.9667,-79.6528
0,17,0,12,-19.7628,-44.3139
1,46,2,53,48.6167,12.2167
2,23,1,63,-0.5389,37.4583
0,25,0,48,13.6983,123.4889
3,91,2,156,23.8106,85.8232
1,28,1,14,55.422,-2.787
2,35,5,72,50.0833,8.45
2,22,17,67,39.9588,-85.9659
1,3,2,43,1.6139,-75.6128
1,3,2,43,22.1475,-78.9669
1,3,2,43,10.3665,-84.4814
1,23,7,82,27.4255,-80.3431
4,20,18,149,23.0292,113.1056
1,40,2,52,35.35,139.4667
1,30,2,63,46.185,6.2075
1,25,1,41,58.3833,42.35
1,31,5,64,50.6167,3.7667
1,28,0,65,8.68,76.83
0,25,0,48,13.4535,123.3654
1,47,2,40,40.8,14.0833
1,27,1,52,14.4624,120.9645
1,36,4,67,45.6333,9.3167
1,6,2,29,-11.6619,-38.0169
1,45,1,20,41,16.8667
1,37,0,45,39.5208,46.0322
1,34,0,27,55.05,59.0333
1,37,1,61,44.65,7.6333
1,30,0,51,58.3667,45.5
1,42,2,50,48.2167,11.4667
1,31,4,21,35.9251,139.4858
1,31,4,21,35.0167,136.6667
2,51,2,124,20.1833,85.6167
3,156,0,155,28.92,79.5
2,21,0,59,35.3364,139.1232
1,36,1,16,46.16,-1.15
1,38,2,70,49.4492,8.6722
1,29,0,39,10.35,77.95
1,28,0,16,46.6833,141.8667
1,31,6,53,45.0375,-93.3869
1,39,0,135,19.1,78.35
1,33,7,36,39.3436,-76.4253
1,25,2,67,14.9667,120.6833
1,37,1,49,44.8036,22.9708
3,1,8,130,-19.9858,-43.8469
1,48,0,52,35.1725,33.365
1,48,0,52,37.75,14.4
1,20,0,54,4.95,9.9333
1,45,0,61,50.1861,15.0417
1,40,0,17,51.2,36.2833
1,30,1,47,52.9977,-2.1578
1,30,1,47,42.7994,-83.7144
1,70,2,76,40.7432,-77.9403
1,70,2,76,38.749,-90.295
1,25,5,19,59.5684,30.1229
1,44,0,52,51.65,8.5167
1,34,0,63,8.8833,2.6
0,29,0,39,-28.4572,21.2425
0,25,0,2,-34.7322,135.8586
1,34,2,170,19.0333,-98.1833
1,39,0,14,50.7689,29.27
1,64,0,82,45.1564,10.7911
1,38,2,54,41.4094,-81.5625
1,53,0,81,45.85,12.25
0,21,0,14,-7.5908,-37.5394
1,31,1,73,-23.5017,-47.4581
2,38,4,71,32.9545,-97.1503
1,20,0,65,5.9333,-56.9833
1,23,3,46,47.7647,-3.3422
1,38,4,35,37.9086,-122.5421
1,37,0,38,43.4075,23.2217
1,27,6,36,40.7472,-86.352
2,6,7,66,9.3811,-75.2714
1,35,3,19,35.7106,139.4386
0,24,1,51,14.1463,121.4729
0,13,0,17,-15.5628,-39.3028
1,16,8,48,53.14,-1.55
0,21,0,52,16.73,95.65
1,28,1,46,55.9,52.3333
1,12,1,43,-21.4678,-49.2208
1,12,1,43,-11.71,-62
1,31,3,39,40.3167,9.3333
1,30,3,47,50.9662,5.5021
2,43,5,48,34.1664,132.2189
1,26,5,44,47.4167,9.25
1,26,5,44,47.3081,8.7567
2,10,0,28,5.7167,20.05
1,39,3,58,43.2333,12.7833
3,73,2,153,22.0667,88.0698
1,35,2,77,50.9833,13.8667
11,24,6,134,0.2822,34.754
4,95,6,167,30.6708,73.6533
0,22,0,18,-33.3667,-56.5167
1,29,1,50,42.9464,-85.6088
1,35,0,32,55.9533,-3.1892
3,120,4,171,29.45,74.65
1,39,1,42,34.2099,-77.8866
1,39,1,42,39.7415,-75.5416
1,39,1,42,42.5609,-71.1654
1,39,1,42,39.4362,-83.8141
1,31,2,29,26.1593,-80.1395
1,57,0,56,44.4808,11.0022
1,71,0,56,40.9167,14.2
1,37,1,40,52.0333,6.8333
1,55,0,58,47.415,8.5967
2,27,12,162,20.0556,78.9533
1,45,3,57,35.8911,139.7909
2,23,11,91,47.8284,-122.3033
1,37,1,151,19.5667,-71.0833
1,37,1,151,14.1194,15.3133
1,44,1,56,37.5667,15.05
2,67,2,71,14.0436,21.1611
1,29,1,74,25.533,-103.25
1,17,2,33,12.2356,-86.4289
0,15,0,23,6.9483,126.2272
1,44,3,56,35.7876,139.9032
1,30,3,50,44.8893,-91.9084
1,19,0,45,9.5597,-69.2019
0,17,0,10,-13.8333,-171.75
0,20,0,15,-7.55,-40.5667
1,28,6,27,51.2667,-1.0876
1,30,1,72,16.43,74.6
1,23,4,59,40.1592,-3.6183
1,48,1,29,40.7333,17.4333
1,47,0,46,40.4,18.0167
23,31,14,285,-8.58,13.6642
1,27,0,45,61.05,76.1
0,24,0,15,-9.3828,-35.8419
1,38,0,45,54.5767,-1.2355
2,29,6,66,32.4669,-96.989
2,29,6,66,37.4856,-77.6522
2,29,6,66,41.6254,-87.7243
1,44,0,147,13.6333,16.4833
0,21,1,33,-7.9408,-34.8728
0,21,1,33,-6.5939,-37.6239
1,36,4,53,47.75,11.3833
1,34,0,38,53.3667,55.9333
1,29,2,83,41.0796,1.1316
1,15,1,67,12.3686,-1.5275
1,36,3,66,50.6,8.8333
2,25,18,65,40.9068,-72.8816
1,35,0,42,50.2167,38.1
1,30,1,19,33.0169,130.6828
1,41,2,36,35.5201,-97.7639
1,32,2,65,49.6169,0.7531
1,36,3,59,50.8161,7.1556
1,44,0,69,43.6186,20.9972
2,63,0,158,14.8667,79.3167
2,63,0,158,20.1242,84.3687
1,31,1,16,61.4333,21.9
1,30,1,35,13.18,79.63
2,18,3,183,14.95,-16.8167
6,206,8,157,32.0058,120.2547
0,25,0,99,15.0981,75.4067
1,38,2,34,42.9118,-78.7043
1,39,0,58,52.8463,-8.9807
1,39,0,58,32.3254,-96.6347
0,39,0,19,55.8083,12.3581
1,27,2,14,46.0186,11.91
1,31,10,43,43.7714,11.2542
1,31,10,43,34.178,-79.7898
1,31,10,43,34.8303,-87.6655
1,31,10,43,38.9899,-84.6471
1,31,10,43,33.059,-111.4209
1,31,10,43,40.0977,-74.7886
1,31,10,43,43.9916,-124.1063
1,25,11,62,55.6333,37.85
1,21,0,97,-33.9667,22.45
0,15,1,26,-8.3358,-36.4239
3,14,0,87,0.5,29.4667
1,24,4,74,34.5776,-92.5713
1,29,2,67,45.5614,-122.837
1,29,2,67,35.5071,-97.6418
0,33,1,35,25.5431,86.6999
0,33,1,35,52.3,6.75
2,9,7,80,-22.9058,-47.0608
1,40,1,63,45.9731,24.6172
0,18,2,43,-7.0822,-35.6
1,94,0,87,29.5971,79.6591
1,27,3,35,48.7539,2.2975
0,37,0,36,43.0458,-2.1894
1,57,2,52,39.5,16.3833
1,44,3,32,41.0798,-81.5219
0,32,0,146,21.05,75.05
1,12,0,54,10.6308,-4.7589
1,40,0,25,52.5333,85.2167
1,25,0,39,-8.1,112.15
1,27,1,50,46.6167,7.05
1,20,5,54,30.1349,-85.5568
1,49,1,48,45.6,12.8833
1,39,2,25,44.5097,11.4706
1,22,5,50,50.5353,5.2133
1,29,9,46,40.5611,-74.2943
1,29,9,46,38.6409,-77.258
1,29,9,46,41.3566,-73.0102
1,49,0,36,33.1597,130.4081
1,31,0,134,20.042,74.489
1,39,1,45,44.0333,42.85
1,39,1,22,46.7111,38.2733
2,37,0,75,-3.7956,102.2592
0,15,0,5,-1.18,136.08
1,45,3,33,41.4199,-81.6038
1,16,4,41,-8.3592,-35.2236
1,32,6,30,39.3021,-76.4449
1,32,6,30,44.5196,-73.0656
1,32,6,30,42.0833,-82.9
1,32,0,27,63.3167,30.0167
1,34,0,61,10.845,75.919
1,34,0,61,12.3298,79.179
1,34,0,61,11.6368,79.2806
1,14,1,60,1.1,36.7
2,14,13,64,40.6135,-89.4669
2,12,7,72,15.3632,-92.2477
1,70,3,46,35.7177,139.5661
1,32,0,36,56.6833,124.6667
1,25,3,31,50.9167,5.8833
2,11,19,67,35.1195,-80.7101
1,26,3,34,48.5406,2.66
1,5,5,60,-21.4678,-47.0047
1,4,0,33,-2.0078,-54.0689
1,4,0,33,-6.0678,-35.3319
2,24,8,67,45.3333,11.7833
1,22,5,39,50.6333,5.8
2,65,1,76,27.1167,109.95
1,39,2,53,43.8833,8.0333
3,114,1,163,26.7286,85.925
1,24,3,71,47.2667,23.25
1,21,6,61,30.8194,-81.7216
1,30,1,24,56.9311,41.0889
1,24,0,54,13.6631,100.2572
1,27,2,129,14.1389,-16.0764
6,40,15,184,31.7111,73.9878
0,34,0,14,53.2214,7.8097
3,24,2,78,11.6742,10.1911
1,37,1,24,52.2167,9.55
0,39,1,22,52.6,11.85
1,43,0,67,47.6514,26.2556
1,44,3,50,41.1138,-74.1422
1,41,3,41,-37.5811,144.7139
1,41,3,41,51.423,-0.424
1,41,3,41,40.8616,-76.7871
1,39,3,43,34.5167,135.45
1,24,6,43,51.5333,4.45
1,32,3,55,45.1039,7.7536
1,23,0,31,-20.6958,-44.8269
1,23,2,74,13.8111,77.1301
1,28,5,56,42.0747,-88.0252
2,31,0,63,7.1961,5.5864
0,10,1,13,-10.26,-40.1958
2,26,7,56,38.7231,-90.2644
2,26,7,56,30.2233,-92.6582
1,24,7,51,50.7948,-1.1243
1,27,7,70,38.8153,-90.8669
0,25,0,11,-36.1214,146.8881
0,26,2,29,51.2667,7.1833
4,202,5,132,34.35,108.7167
1,45,0,24,35.0667,136.0333
0,23,3,11,-23.1288,150.7444
1,69,2,45,35.25,139.6667
1,28,1,19,47.5631,33.6524
2,89,2,86,46.0635,125.9773
1,11,2,44,13.0667,-3.0667
1,34,0,32,41.005,39.7225
1,41,0,39,37.7833,14.6
1,29,11,56,38.1125,-122.2342
1,33,5,47,41.9233,-71.3924
1,44,1,31,43.2167,27.9167
1,44,1,31,53.3806,60.9803
1,26,1,61,39.9106,44.7278
1,32,3,82,46.3625,15.1144
1,11,0,16,-27.0078,-51.1519
0,21,0,53,16.2108,100.4188
1,3,1,15,-11.4186,-75.6908
0,39,0,62,33.51,64.42
1,29,3,35,43.3095,-6.4922
1,18,4,24,37.3764,-6.0458
1,44,1,22,47.5994,37.4999
0,10,1,11,-14.8289,-74.9436
1,19,8,32,45.3075,-122.9601
0,35,1,34,53.0083,8.3167
1,32,2,34,50.5833,5.6333
0,29,0,29,19.293,100.8739
1,45,3,42,51.208,-1.48
1,45,3,42,42.6466,-71.1651
1,45,3,42,45.2571,-93.3265
1,45,3,42,37.6873,-97.1352
0,26,0,47,8.335,80.4108
2,21,5,49,46.7221,-92.4923
2,22,4,61,64.8694,-147.8216
2,22,4,61,40.8144,-77.8172
0,37,0,106,15.5767,79.1055
1,41,0,27,35.3,135.2667
1,34,1,29,49.6667,8.6167
2,17,10,88,35.9321,-89.9051
1,37,0,36,45.7564,130.5759
1,39,0,29,44.5833,-75.6833
1,29,0,122,33.1246,-117.2834
1,29,0,122,32.401,-104.2388
1,43,3,20,41,14.2
1,19,4,46,49.0361,2.0631
1,19,3,50,32.8619,-90.4075
2,117,3,86,30.388,111.4505
1,30,0,66,50.3833,103.3
1,18,0,39,-20.3333,30.0333
1,46,2,42,42.2681,-71.614
4,158,3,96,29.8518,115.5539
2,2,16,157,19.417,-97
1,36,0,21,39.4677,141.9489
1,33,1,39,55.85,48.25
7,31,22,162,32.3849,111.6695
1,24,2,38,44.0915,-70.1681
1,24,2,38,46.3934,-116.9933
1,24,2,38,43.1793,-78.971
1,38,1,44,50.6455,2.9876
1,75,0,75,25.6833,32.65
2,38,0,72,6.3249,8.1137
0,11,3,24,-36.0806,146.9158
1,42,0,29,50.6333,38.7
1,67,0,69,46.8667,8.6333
1,67,0,69,48.5667,12.1167
1,49,0,61,49.6833,5.8167
5,100,15,157,37.4513,116.3105
2,32,5,68,33.0343,-97.1146
1,45,1,60,40.6207,-91.3509
0,12,1,5,-39.0333,-67.5833
1,40,0,62,46.0603,6.5786
1,44,2,73,35.047,-89.6987
1,39,1,41,43.6139,1.3367
1,25,0,50,-21.3403,-47.7294
1,49,0,33,38.4704,-78.0001
1,43,4,43,39.6401,-77.7217
5,200,7,163,36.6116,114.4894
0,36,0,17,-25.29,152.84
5,119,5,171,22.975,88.4344
2,27,3,78,46.2257,14.612
1,44,5,54,38.8373,-76.9641
1,46,2,38,60.9886,25.5128
6,28,0,95,-4.3167,20.6
1,37,2,58,50.5331,6.4667
1,25,2,37,47.0167,8.65
1,33,2,35,51.8439,7.8278
1,13,0,24,14.8183,120.9563
1,13,0,24,-29.6833,-53.8
1,13,0,24,34.9333,-120.4431
1,13,0,24,6.55,125.4667
1,13,0,24,14.475,121.425
1,13,0,24,15.9808,120.7003
1,13,0,24,17.3719,120.4814
1,13,0,24,17.4667,121.75
1,13,0,24,-24.9389,-51.8628
1,21,6,69,48.95,2.3833
1,41,2,34,41.7991,-85.4184
2,21,0,72,0.92,31.76
1,37,0,21,61.3167,47.1333
1,40,0,53,37.45,35.8
0,34,1,13,52.6936,4.7944
1,30,7,34,37.809,-121.3131
1,36,3,61,48.8333,10.1
1,41,0,81,12.8,45.0333
2,15,19,86,43.0117,-78.757
2,15,19,86,41.4022,-82.2303
2,15,19,86,42.8706,-71.6068
2,15,19,86,45.8167,-64.2167
1,23,6,39,52.2167,5.9667
1,40,0,30,54.2167,55.0333
2,22,18,94,42.3127,-83.213
1,23,6,37,6.5573,3.9912
1,23,6,37,52.35,5.9833
1,28,9,55,47.3091,-122.3358
16,106,10,267,-5.0386,18.8181
2,17,9,83,48.88,2.42
0,25,1,34,-39.3667,-72.6333
6,1,15,106,-32.45,-71.2167
1,32,7,27,41.6697,-70.9428
2,19,15,60,41.6759,-72.7862
2,19,15,60,40.3084,-75.207
2,25,11,65,40.9956,-80.3458
2,25,11,65,41.1841,-73.7721
2,25,11,65,39.9191,-85.3697
2,16,22,71,40.6871,-73.5615
1,44,2,57,44.85,10.7333
0,25,0,22,-7.5608,-35.0028
1,26,1,56,-22.5369,-42.9819
1,62,0,22,39.5333,8.6333
8,16,33,172,31.8639,117.2808
0,21,0,23,-20.2364,-41.5092
2,29,2,98,-6.3528,108.3242
1,44,0,22,53.925,9.5164
5,7,17,151,29.2942,117.2036
0,34,0,77,33.1167,71.0833
1,41,0,26,51.7167,46.75
1,35,4,38,39.6383,-79.9464
1,31,3,35,25.9008,-80.1686
1,46,5,58,40.746,-73.6876
1,31,0,46,43.0427,-85.6016
4,89,6,171,30.8092,73.4536
1,33,2,54,44.7246,-93.4419
2,48,1,97,19.4433,84.9881
1,35,2,13,54.7667,61.3333
1,25,5,27,51.29,-0.75
1,25,5,27,51.3591,0.0741
2,34,5,55,36.0714,-94.1661
2,34,5,55,35.085,-78.9772
2,34,5,55,33.4501,-84.471
1,17,1,26,-30.7167,25.1
1,20,3,57,45.0871,-87.6336
1,37,3,59,50.3333,7.2167
2,26,12,58,40.5424,-74.3628
1,41,2,38,43.1324,-115.697
1,41,2,38,36.3351,-92.384
0,25,0,36,14.975,102.1
4,24,11,120,28.6842,115.8872
1,48,1,25,40.95,17.3
1,42,2,55,44.0167,10.1667
1,45,1,30,34.8,134.4667
1,10,4,48,-12.1358,-38.4189
1,7,2,50,-5.0389,-42.4608
1,7,2,50,-25.2333,-57.25
1,37,1,73,46.175,21.3125
1,37,1,73,31.25,35.2167
1,12,0,27,-22.6619,-50.4119
0,29,1,31,50.5083,2.4736
1,43,0,24,42.0411,13.4397
1,47,1,37,45.8833,12.7167
1,38,0,50,44.9164,130.5212
0,12,2,32,-7.305,-39.3019
0,26,0,34,17.5839,120.3908
1,8,3,57,-21.1936,-48.1639
2,14,0,50,9.0167,1.6667
1,49,1,24,32.1167,20.0667
1,24,4,45,50.9667,6.65
2,24,3,130,18.5667,83.3667
0,10,1,16,-14.2039,-41.665
1,35,2,69,48.0375,10.725
1,38,4,66,45.5,9.0333
1,22,3,57,39.9361,-75.1073
1,22,3,57,33.5672,-92.8467
2,17,22,71,37.7088,-122.0626
0,22,0,79,18.115,-66.163
1,24,2,44,47.5533,7.6233
1,21,5,40,50.9072,5.4175
1,24,9,96,38.887,-94.687
1,13,0,54,-6.6019,-44.0769
1,5,2,39,-3.9278,-41.7089
0,20,0,19,-33.1858,138.0169
2,15,7,58,37.2785,-79.9581
2,15,7,58,33.0144,-97.2276
1,39,4,53,44.7466,-93.0661
0,29,2,24,49.3439,8.6581
1,12,1,55,-20.6858,-50.555
1,37,0,17,48.1833,40.7667
1,28,7,46,33.3712,-86.9728
1,27,3,37,38.6833,-6.4167
1,23,3,40,45.1,7.5167
1,45,0,18,38.0025,140.6197
1,45,0,18,33.1811,130.1434
0,29,2,25,49.25,8.8833
1,28,8,54,40.6894,-75.1821
2,26,22,87,34.0585,-117.7626
1,27,2,54,33.1421,-95.6122
9,24,8,179,4.8242,7.0336
1,23,0,61,43.5439,19.6514
0,18,0,17,-5.6333,32.7667
1,44,0,15,55.4049,11.3531
1,13,4,56,16.5183,121.1811
1,13,4,56,0.6983,-75.2539
1,71,0,56,40.7536,14.5253
1,36,1,40,51.6708,8.6047
1,26,4,26,40.1735,-122.2413
1,20,3,133,32.9169,-96.4374
4,17,6,151,45.0073,7.5369
1,43,1,82,50.0386,15.7792
2,44,8,61,35.4764,-80.6408
2,47,2,44,37.1653,122.4867
1,44,3,142,40.3758,70.8156
1,22,0,40,-10.7541,-77.761
3,124,18,161,36.1148,102.2476
1,38,2,128,40.2167,69.2167
1,38,0,32,36.8453,-2.9469
1,48,0,54,48.3611,27.0839
1,42,0,15,27.667,-105.167
1,42,0,15,-20.6403,-65.2103
1,21,1,45,-21.8389,-45.3997
1,56,0,96,45.6983,9.3117
1,46,1,42,39.9315,-77.6556
3,12,7,155,-36.9167,-73.0167
2,28,6,71,48.9044,2.3064
3,5,10,72,42.6004,-76.1784
1,30,1,44,49.5097,-115.7667
1,10,0,18,7,-76.25
0,32,0,8,-33.6478,115.3458
1,25,7,33,41.6362,-71.5058
1,25,7,33,39.7903,-75.2396
2,1,8,73,20.7754,-103.6935
2,1,8,73,20.2167,-98.9167
1,27,3,64,48.7333,9.3167
1,13,1,40,-24.0008,-51.32
1,28,4,43,50.9667,4.2333
2,13,0,84,-1.8639,11.0575
1,29,3,53,41.5468,-87.504
2,9,6,81,36.7377,-91.868
0,25,0,31,-33.0333,137.5667
4,155,5,100,31.334,118.3622
1,47,0,137,38.4795,106.2254
2,99,0,41,26.3961,127.7444
0,17,1,36,-8.0067,-36.0567
1,31,7,44,54.0833,61.5667
1,31,0,39,17.6133,121.7303
1,40,5,76,39.8791,-84.193
2,12,18,81,41.8209,-88.1857
0,29,2,32,50.585,3.0431
6,23,2,79,-2.0696,29.76
1,30,5,72,32.9927,-80.0055
1,39,2,39,43.7034,-70.4581
0,18,3,16,-17.6459,-71.3453
1,46,3,50,42.2255,-71.5378
0,27,0,59,15.8201,74.9301
1,13,5,50,43.4871,-112.0362
1,34,4,45,35.7333,139.3333
1,34,2,25,51.9778,7.4167
1,33,0,17,43.1907,140.9944
1,9,1,26,4.2448,117.8911
1,42,2,45,40.6569,-111.9493
1,46,0,29,40.9015,9.1044
1,29,0,31,-22.95,30.4833
1,19,0,41,-16.7972,47.6528
1,19,0,41,-21.1833,47.6333
1,19,0,41,-15.65,47.85
1,40,5,53,35.0692,134.0044
4,18,12,152,23.9,90.41
1,58,0,85,45.6833,12.0167
1,29,3,66,-23.9369,-46.325
1,28,1,87,10.85,-74.75
